1, 1000000.000000, 354.640002, 1008855.853033, 7600.000000, 25000.000000, 0.403222, 1271.885585, 5.513134, 0.200000, 72.528809, 437744.140625, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 151.662315, 446592.252696, 0.665766, 1.865281, 0.000000, 17022.325267, 0, 0.754573, 2.458123, 18796.867665, 0, 411.498768
1, 1250000.000000, 454.533201, 1251937.950096, 7600.000000, 25000.000000, 0.430734, 1296.193795, 5.419601, 0.200000, 71.666028, 581497.192383, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 210.427148, 581923.813438, 0.747610, 2.662833, 0.000000, 20206.856571, 0, 0.798492, 2.938294, 16949.651441, 0, 391.100245
1, 1500000.000000, 559.630201, 1503352.934001, 7600.000000, 25000.000000, 0.450609, 1321.335293, 5.358528, 0.200000, 71.100448, 562335.205078, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 203.009757, 562335.809929, 0.736433, 2.559235, 0.000000, 17863.064820, 0, 0.866949, 4.586818, 20151.276565, 0, 378.196751
1, 1750000.000000, 664.060400, 1751548.903027, 7600.000000, 25000.000000, 0.466149, 1346.154890, 5.315147, 0.200000, 70.688588, 707006.835937, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 259.010534, 708553.695435, 0.791673, 3.337933, 0.000000, 20575.993058, 0, 0.889750, 5.123414, 18055.298117, 0, 369.095024
1, 2000000.000000, 770.568969, 2004116.512793, 7600.000000, 25000.000000, 0.478562, 1371.411651, 5.287062, 0.234767, 71.572894, 1013672.637939, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 391.571671, 1015221.154627, 0.870555, 5.197844, 0.000000, 25933.571047, 0, 0.870211, 4.357838, 13438.091568, 0, 366.361347
1, 2250000.000000, 879.315670, 2251350.265916, 7600.000000, 25000.000000, 0.488889, 1396.135027, 5.268979, 0.255781, 72.040278, 1184765.625000, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 464.879718, 1185765.160705, 0.896007, 6.242028, 0.000000, 27293.796285, 0, 0.876780, 4.684887, 12609.256572, 0, 363.840490
1, 2500000.000000, 988.644005, 2502470.172087, 7600.000000, 25000.000000, 0.496770, 1421.247017, 5.261948, 0.286118, 72.898734, 1377825.260162, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 550.178467, 1379377.975208, 0.916662, 7.432404, 0.000000, 28421.360136, 0, 0.873403, 4.883748, 11989.856210, 0, 363.283259
1, 2750000.000000, 1099.238425, 2750870.287397, 7600.000000, 25000.000000, 0.503968, 1446.087029, 5.257874, 0.303160, 73.285703, 1522667.312622, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 616.394844, 1522805.860202, 0.928987, 8.386691, 0.000000, 28930.849932, 0, 0.879855, 5.384762, 11841.760414, 0, 361.985071
1, 3000000.000000, 1213.043227, 3000361.986867, 7600.000000, 25000.000000, 0.510090, 1471.036199, 5.258076, 0.309414, 73.334784, 1508771.522970, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 610.470760, 1508814.908697, 0.924436, 8.176551, 0.000000, 27784.437817, 0, 0.903398, 7.168529, 13225.510910, 0, 359.970752
1, 3250000.000000, 1320.294806, 3250520.443627, 7600.000000, 25000.000000, 0.514988, 1496.052044, 5.263328, 0.317231, 73.451964, 1756634.521484, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 716.735012, 1756891.656219, 0.944175, 9.928290, 0.000000, 29482.278759, 0, 0.901731, 6.829941, 11729.724563, 0, 358.620240
1, 3500000.000000, 1433.109289, 3500892.505495, 7600.000000, 25000.000000, 0.519413, 1521.089251, 5.270153, 0.336889, 74.069092, 1922527.258471, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 793.349672, 1923027.854412, 0.951868, 11.009593, 0.000000, 29731.727007, 0, 0.898166, 7.326265, 11780.943591, 0, 359.077674
1, 3750000.000000, 1540.660208, 3750077.197434, 7600.000000, 25000.000000, 0.523035, 1546.007720, 5.280028, 0.342189, 74.135473, 2009525.299072, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 831.388326, 2009592.735130, 0.955442, 11.594654, 0.000000, 29758.345631, 0, 0.913281, 8.942299, 11894.115901, 0, 358.088430
1, 4000000.000000, 1654.316168, 4000269.968673, 7600.000000, 25000.000000, 0.526275, 1571.026997, 5.291284, 0.341386, 73.966681, 2052430.725098, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 849.401279, 2052526.846618, 0.957221, 11.909473, 0.000000, 29690.611864, 0, 0.924781, 10.404639, 12031.113915, 0, 356.515414
1, 4250000.000000, 1759.735965, 4250159.051727, 7600.000000, 25000.000000, 0.528774, 1596.015905, 5.304868, 0.341713, 73.874832, 2094209.289551, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 866.941142, 2094308.646449, 0.958807, 12.205443, 0.000000, 29652.494706, 0, 0.934056, 12.030849, 12130.678570, 0, 355.425562
1, 4500000.000000, 1870.800739, 4500632.901955, 7600.000000, 25000.000000, 0.530819, 1621.063290, 5.320002, 0.350498, 74.131125, 2155124.473572, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 892.515117, 2155184.880790, 0.960000, 12.520840, 0.000000, 29485.245465, 0, 0.950934, 18.557932, 12425.175153, 0, 355.477475
1, 4750000.000000, 1978.686985, 4750064.229963, 7600.000000, 25000.000000, 0.532507, 1646.006423, 5.336247, 0.347468, 73.931402, 2151445.007324, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 890.970370, 2151509.237287, 0.960000, 12.529283, 0.000000, 29378.223070, 0, 0.956493, 20.740204, 12539.841749, 0, 354.293155
1, 5000000.000000, 2083.324081, 5000071.340717, 7600.000000, 25000.000000, 0.533859, 1671.007134, 5.353584, 0.343680, 73.720290, 2144050.598145, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 887.865981, 2144121.938862, 0.960000, 12.523541, 0.000000, 29313.046497, 0, 0.959521, 21.468400, 12598.940537, 0, 353.190593
1, 5250000.000000, 2187.936395, 5250090.989755, 7600.000000, 25000.000000, 0.535004, 1696.009099, 5.371560, 0.330774, 73.203475, 2116735.696793, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 876.398386, 2116826.686548, 0.960000, 12.437202, 0.000000, 29384.265731, 0, 0.960000, 17.888797, 12445.437688, 0, 351.414016
1, 5500000.000000, 2292.592245, 5500086.517884, 7600.000000, 25000.000000, 0.535522, 1721.008652, 5.391498, 0.335677, 73.338634, 2124415.493011, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 879.622589, 2124502.010896, 0.960000, 12.486780, 0.000000, 29279.934302, 0, 0.960000, 19.615411, 12596.020581, 1, 351.463457
1, 5750000.000000, 2397.238653, 5750086.460033, 7600.000000, 25000.000000, 0.535522, 1746.008646, 5.413061, 0.335679, 73.338727, 2124506.378174, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 879.660746, 2124592.838207, 0.960000, 12.486794, 0.000000, 29279.925146, 0, 0.960000, 19.615898, 12596.044341, 1, 351.463901
1, 6000000.000000, 2501.884109, 6000086.887067, 7600.000000, 25000.000000, 0.535523, 1771.008689, 5.434621, 0.335679, 73.338767, 2123831.176758, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 879.377276, 2123918.063825, 0.960000, 12.486841, 0.000000, 29279.791106, 0, 0.960000, 19.616293, 12596.229642, 1, 351.464336
1, 6250000.000000, 2616.157388, 6250000.000000, 7600.000000, 25000.000000, 0.535393, 1796.000000, 5.456585, 0.335827, 73.343519, 2939686.775208, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 1230.509324, 2939686.775208, 0.960000, 12.483712, 0.000000, 29291.743504, 1, 0.960000, 19.616791, 12580.809382, 0, 351.457633
1, 6500000.000000, 2720.803684, 6500000.000000, 7600.000000, 25000.000000, 0.535393, 1821.000000, 5.478150, 0.335832, 73.342203, 3068387.587994, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 1284.381577, 3068387.587994, 0.960000, 12.483386, 0.000000, 29292.266329, 1, 0.960000, 19.616337, 12579.869410, 1, 351.456910
1, 6750000.000000, 2825.449979, 6750000.000000, 7600.000000, 25000.000000, 0.535393, 1846.000000, 5.499713, 0.335832, 73.342203, 3225932.709955, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 1350.327631, 3225932.709955, 0.960000, 12.483386, 0.000000, 29292.266329, 1, 0.960000, 19.616337, 12579.869410, 1, 351.456910
1, 7000000.000000, 2930.096275, 7000000.000000, 7600.000000, 25000.000000, 0.535393, 1871.000000, 5.521277, 0.335832, 73.342203, 3345411.699213, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 1400.339765, 3345411.699213, 0.960000, 12.483386, 0.000000, 29292.266329, 1, 0.960000, 19.616337, 12579.869410, 1, 351.456910
1, 7250000.000000, 3034.742570, 7250000.000000, 7600.000000, 25000.000000, 0.535393, 1896.000000, 5.542841, 0.335832, 73.342203, 3464890.688471, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 1450.351900, 3464890.688471, 0.960000, 12.483386, 0.000000, 29292.266329, 1, 0.960000, 19.616337, 12579.869410, 1, 351.456910
1, 7500000.000000, 3139.388866, 7500000.000000, 7600.000000, 25000.000000, 0.535393, 1921.000000, 5.564404, 0.335832, 73.342203, 3584369.677728, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 1500.364034, 3584369.677728, 0.960000, 12.483386, 0.000000, 29292.266329, 1, 0.960000, 19.616337, 12579.869410, 1, 351.456910
1, 7750000.000000, 3244.035161, 7750000.000000, 7600.000000, 25000.000000, 0.535393, 1946.000000, 5.585968, 0.335832, 73.342203, 3703848.666986, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 1550.376169, 3703848.666986, 0.960000, 12.483386, 0.000000, 29292.266329, 1, 0.960000, 19.616337, 12579.869410, 1, 351.456910
1, 8000000.000000, 3348.681457, 8000000.000000, 7600.000000, 25000.000000, 0.535393, 1971.000000, 5.607532, 0.335832, 73.342203, 3823327.656243, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 1600.388303, 3823327.656243, 0.960000, 12.483386, 0.000000, 29292.266329, 1, 0.960000, 19.616337, 12579.869410, 1, 351.456910
1, 8250000.000000, 3453.327752, 8250000.000000, 7600.000000, 25000.000000, 0.535393, 1996.000000, 5.629095, 0.335832, 73.342203, 3942806.645501, 187.500000, 187.500000, 45.000000, 0.003000, 0, 216.000000, -1.000000, 1650.400438, 3942806.645501, 0.960000, 12.483386, 0.000000, 29292.266329, 1, 0.960000, 19.616337, 12579.869410, 1, 351.456910
