1, 1500000.000000, 6041.023474, 1499993.993203, 7600.000000, 25000.000000, 0.463816, 1323.645753, 5.305261, 0.324295, 75.822843, 1225074.768066, 92.295684, 277.395838, 45.000000, 0.003000, 0, 277.399994, 1.025175, 5952.821603, 1225068.761269, 0.989710, 62.840079, 3.444166, 37567.921357, 0, 0.470572, 0.811767, 2997.800254, 0, 377.454151, 0.923719, 0.946974, 0.634611, 12.629603, 6.584981, 16.338680, 24.113492, 2287393.792380, 3120047.002480, 5299169.971912, 3774711.588529, 1323581.537800, 1761.019826, 5.687386, 15804903.893101, 17304897.886304, 1602.706868, 2378.329505, 13807.670705, 9826.634332, 405.776829, 371.319702
1, 1750000.000000, 6674.470588, 1749980.520904, 7600.000000, 25000.000000, 0.483200, 1348.935870, 5.249602, 0.383796, 77.921959, 1236408.567429, 94.503318, 277.399650, 45.000000, 0.003000, 0, 277.399994, 1.032306, 6491.549111, 1236389.088333, 0.989996, 67.682925, 3.066452, 35898.505569, 1, 0.652465, 1.705131, 6082.734308, 0, 376.360448, 0.954856, 0.985703, 0.705849, 12.605723, 7.606942, 15.965106, 26.236870, 2163611.953833, 3607798.186876, 5398838.418283, 3622511.377130, 1235213.062003, 1807.640478, 5.648806, 16027972.998124, 17777953.519029, 1493.254164, 2860.729894, 14188.878625, 9834.894566, 435.699713, 402.935052
1, 2000000.000000, 6984.075628, 1999999.938181, 7600.000000, 25000.000000, 0.496045, 1374.197158, 5.223735, 0.404421, 78.332188, 1240962.219238, 95.689961, 277.388768, 45.000000, 0.003000, 0, 277.399994, 1.034589, 6704.924495, 1240962.157419, 0.989995, 69.910656, 2.888166, 34560.187944, 1, 0.778806, 3.315676, 8061.140513, 0, 372.958340, 0.967740, 1.001213, 0.736434, 12.915568, 8.356535, 16.213067, 28.125003, 2111151.203790, 3718680.621638, 5418121.669847, 3529657.558298, 1192705.375994, 1825.758661, 5.615780, 15970316.429566, 17970316.367747, 1447.371356, 2972.981674, 14263.010084, 9842.657054, 452.805079, 427.570721
1, 2250000.000000, 7188.650038, 2249999.922652, 7600.000000, 25000.000000, 0.505482, 1399.428543, 5.212136, 0.407713, 77.983059, 1242824.554443, 96.102837, 277.405444, 45.000000, 0.003000, 0, 277.399994, 1.039073, 6800.066018, 1242824.477096, 0.989901, 70.844236, 2.783124, 33638.853493, 1, 0.852070, 5.696132, 9259.942872, 0, 368.798247, 0.969520, 1.007402, 0.743714, 12.871003, 8.610694, 16.094422, 28.652448, 2092744.166069, 3664474.150992, 5401536.277617, 3465493.516387, 1172207.307890, 1832.144731, 5.587194, 15796455.418955, 18046455.341607, 1431.345160, 2917.990550, 14199.242784, 9849.907074, 461.463206, 443.838494
1, 2500000.000000, 7258.139550, 2499999.921626, 7600.000000, 25000.000000, 0.511867, 1424.688501, 5.212007, 0.405256, 77.514281, 1242053.222656, 96.211678, 277.404542, 45.000000, 0.003000, 0, 277.399994, 1.044679, 6762.376418, 1242053.144282, 0.989919, 71.356177, 2.730891, 33093.164715, 1, 0.892007, 7.640048, 9925.476754, 0, 365.445366, 0.968317, 1.011580, 0.744946, 12.757462, 8.657623, 15.925155, 28.677827, 2089000.702785, 3578416.023023, 5379285.648038, 3423540.923019, 1163116.581792, 1840.090001, 5.571664, 15633359.878658, 18133359.800284, 1428.090560, 2831.140342, 14113.835727, 9854.604825, 465.409714, 452.958448
1, 2750000.000000, 7441.454309, 2749999.936268, 7600.000000, 25000.000000, 0.516765, 1449.907480, 5.217460, 0.395039, 76.746965, 1243017.578125, 95.996392, 277.404581, 45.000000, 0.003000, 0, 277.399994, 1.052309, 6831.746282, 1243017.514393, 0.989928, 71.363938, 2.706867, 32795.690432, 1, 0.911475, 9.638887, 10199.875429, 0, 361.817488, 0.962295, 1.012632, 0.736475, 12.477945, 8.456027, 15.577551, 28.020833, 2100528.953026, 3423474.833058, 5342821.385963, 3392970.089429, 1162914.579944, 1843.092660, 5.557603, 15422709.841420, 18172709.777688, 1438.118381, 2676.204678, 13974.223310, 9859.900250, 464.987867, 455.712896
1, 3000000.000000, 7501.049318, 2999999.918608, 7600.000000, 25000.000000, 0.520053, 1475.238163, 5.228373, 0.403343, 77.020124, 1242419.430614, 96.411399, 277.400071, 45.000000, 0.003000, 0, 277.399994, 1.050869, 6783.877391, 1242419.349222, 0.989917, 72.083255, 2.660138, 32343.537438, 1, 0.941206, 12.142349, 10847.996430, 0, 361.562748, 0.967870, 1.017105, 0.748325, 12.641464, 8.769002, 15.740653, 28.848310, 2082632.956293, 3488010.749817, 5355774.039285, 3371209.601513, 1150775.874646, 1870.902809, 5.570472, 15448403.221555, 18448403.140163, 1422.558023, 2740.511890, 14023.765534, 9860.695621, 471.598306, 466.240270
1, 3250000.000000, 8023.232535, 3249999.518945, 7600.000000, 25000.000000, 0.522761, 1500.467409, 5.241547, 0.391804, 76.307638, 1249722.290039, 96.049284, 277.400482, 45.000000, 0.003000, 0, 277.399994, 1.057980, 7195.726617, 1249721.808984, 0.989930, 71.822502, 2.658935, 32290.196526, 1, 0.944853, 14.111750, 10808.351146, 0, 358.666588, 0.960777, 1.016483, 0.736945, 12.308706, 8.453762, 15.342288, 27.890514, 2099165.982105, 3339347.749011, 5321870.176225, 3355270.542842, 1155286.210364, 1877.552946, 5.567447, 15270940.660546, 18520940.179491, 1436.932023, 2592.869265, 13894.204962, 9864.403674, 468.670089, 464.164152
1, 3500000.000000, 7695.769212, 3499999.917005, 7600.000000, 25000.000000, 0.524730, 1525.795572, 5.257149, 0.401776, 76.709197, 1241896.438599, 97.106090, 277.400949, 45.000000, 0.003000, 0, 277.399994, 1.046011, 6757.549775, 1241896.355604, 0.989841, 72.229738, 2.619881, 31904.256089, 0, 0.966990, 17.380330, 11372.121664, 0, 359.392526, 0.970137, 1.014774, 0.750110, 13.440452, 9.430482, 16.719842, 30.940078, 2079440.428219, 3429511.116293, 5340886.422810, 3342296.482521, 1143005.813241, 1909.321284, 5.588514, 15335140.263083, 18835140.180088, 1419.785961, 2682.205724, 13966.827081, 9864.835395, 475.096836, 474.016669
1, 3750000.000000, 8096.832462, 3749999.945824, 7600.000000, 25000.000000, 0.526775, 1551.024095, 5.272410, 0.385090, 75.818924, 1246812.438965, 95.981813, 277.400515, 45.000000, 0.003000, 0, 277.399994, 1.062779, 7049.035241, 1246812.384789, 0.989933, 71.923155, 2.635822, 32026.120292, 1, 0.960420, 18.955524, 11088.371212, 0, 356.123993, 0.957556, 1.017670, 0.732866, 12.173014, 8.379191, 15.168578, 27.627587, 2106573.292462, 3238861.346395, 5298534.587544, 3330794.496992, 1153947.951932, 1913.164106, 5.585199, 15128711.675326, 18878711.621151, 1443.382013, 2494.073814, 13805.251047, 9867.795220, 469.326779, 467.374848
